q_id,name,birth_date,occupation,job_group,exalted_planets,exalted_count,sign_conjunctions,conjunction_count,sign_exchange_candidates,exchange_count,Sun_exalted,Moon_exalted,Mercury_exalted,Venus_exalted,Mars_exalted,Jupiter_exalted,Saturn_exalted
Q3982,Jean Servais,1910-09-24,Belgian-French actor,Actor_Media,Moon|Mercury,2,Sun-Mercury|Sun-Mars|Mercury-Mars,3,None,0,False,True,True,False,False,False,False
Q3983,Jim McKay,1921-09-24,American sportscaster and journalist,Writer_Journalism,None,0,Sun-Jupiter|Sun-Saturn|Venus-Mars|Jupiter-Saturn,4,None,0,False,False,False,False,False,False,False
Q3984,Miguel Montuori,1932-09-24,Argentinian-Italian footballer and manager,Athlete,Mercury,1,Sun-Mercury,1,None,0,False,False,True,False,False,False,False
Q3985,Gerry Marsden,1942-09-24,English singer-songwriter and guitarist,Actor_Media,None,0,Sun-Mars,1,None,0,False,False,False,False,False,False,False
Q3986,Douglas Kmiec,1951-09-24,"American scholar and diplomat, United States Ambassador to Malta",Academic_Science,None,0,Sun-Saturn,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3987,Amy Sky,1960-09-24,"Canadian singer-songwriter, producer, and actress",Actor_Media,Mercury,1,Mercury-Venus,1,None,0,False,False,True,False,False,False,False
Q3988,Michael S. Engel,1971-09-24,American paleontologist and entomologist,Other,Mars,1,Sun-Venus|Moon-Jupiter,2,Mercury-Sun,1,False,False,False,False,True,False,False
Q3989,Daniele Bennati,1980-09-24,Italian cyclist,Athlete,Mercury,1,Sun-Saturn|Jupiter-Saturn,2,None,0,False,False,True,False,False,False,False
Q3990,Karl Alzner,1988-09-24,Canadian ice hockey player,Athlete,None,0,None,0,None,0,False,False,False,False,False,False,False
Q3991,Ashikaga Yoshimitsu,1358-09-25,Japanese shōgun,Other,None,0,Venus-Saturn,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3992,Johann Nikolaus Hanff,1663-09-25,German organist and composer,Other,Mercury,1,Sun-Mercury|Moon-Mars|Jupiter-Saturn,3,None,0,False,False,True,False,False,False,False
Q3993,"William Mullins, 2nd Baron Ventry",1761-09-25,Anglo-Irish politician and peer,Politics_Government,Mercury,1,Sun-Mercury|Moon-Venus|Moon-Mars|Venus-Mars,4,None,0,False,False,True,False,False,False,False
Q3994,Karl Alfred von Zittel,1839-09-25,German palaeontologist and geologist,Other,None,0,Venus-Jupiter,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3995,Adolf Bolm,1884-09-25,Russian ballet dancer and choreographer,Other,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q3996,Robert Bresson,1901-09-25,French director and screenwriter,Actor_Media,Mercury,1,Venus-Mars|Jupiter-Saturn,2,None,0,False,False,True,False,False,False,False
Q3997,Phil Rizzuto,1917-09-25,American baseball player and sportscaster,Athlete,None,0,Mars-Saturn,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q3998,Carl Braun,1927-09-25,American basketball player and coach,Athlete,Mercury,1,Sun-Moon,1,None,0,False,False,True,False,False,False,False
Q3999,Leon Brittan,1939-09-25,"English lawyer and politician, Secretary of State for Business, Innovation and Skills",Politics_Government,Mercury|Mars,2,Sun-Mercury|Sun-Venus|Mercury-Venus,3,Mars-Saturn,1,False,False,True,False,True,False,False
Q4000,Giannos Kranidiotis,1947-09-25,Greek politician and diplomat,Politics_Government,Mercury,1,Sun-Venus,1,Moon-Saturn,1,False,False,True,False,False,False,False
Q4001,W. Daniel Hillis,1956-09-25,"American computer scientist, engineer, and author, founded the Thinking Machines Corporation",Politics_Government,Moon|Mercury,2,Sun-Mercury,1,Moon-Venus|Mars-Saturn,2,False,True,True,False,False,False,False
Q4002,Gary Ayles,1964-09-25,English race car driver,Other,None,0,Moon-Jupiter,1,Mercury-Sun|Mars-Moon,2,False,False,False,False,False,False,False
Q4003,Douglas September,1972-09-25,"Canadian singer-songwriter, guitarist, and producer",Actor_Media,Mercury,1,Sun-Mercury|Sun-Mars,2,None,0,False,False,True,False,False,False,False
Q4004,Rocco Baldelli,1981-09-25,American baseball player and manager,Athlete,None,0,Jupiter-Saturn,1,None,0,False,False,False,False,False,False,False
Q4005,Calle Järnkrok,1991-09-25,Swedish ice hockey player,Athlete,Mercury,1,Sun-Mercury,1,None,0,False,False,True,False,False,False,False
Q4006,Al-Mu'izz li-Din Allah,0932-09-26,Arab caliph,Other,Moon|Mercury,2,Sun-Mercury|Sun-Mars|Moon-Jupiter|Mercury-Mars,4,None,0,False,True,True,False,False,False,False
Q4007,"George William, Duke of Liegnitz",1660-09-26,,Unknown,Mercury|Saturn,2,Sun-Mercury|Sun-Jupiter|Mercury-Jupiter,3,None,0,False,False,True,False,False,False,True
Q4008,William Hobson,1792-09-26,"Irish-New Zealand explorer and politician, 1st Governor of New Zealand",Politics_Government,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q4009,Komitas,1869-09-26,Armenian-French priest and composer,Religion,Moon,1,Venus-Mars,1,None,0,False,True,False,False,False,False,False
Q4010,Jack Bickell,1884-09-26,Canadian businessman and philanthropist,Business,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q4011,Pope Paul VI,1897-09-26,,Unknown,Mercury,1,Sun-Moon|Sun-Mercury|Moon-Mercury|Mercury-Jupiter,4,None,0,False,False,True,False,False,False,False
Q4012,Al Helfer,1911-09-26,American sportscaster,Other,None,0,Moon-Jupiter|Mercury-Venus,2,Mercury-Sun,1,False,False,False,False,False,False,False
Q4013,Norm Dussault,1925-09-26,American-Canadian ice hockey player,Athlete,Mercury|Saturn,2,Sun-Mars|Moon-Jupiter|Mercury-Mars|Venus-Saturn,4,None,0,False,False,True,False,False,False,True
Q4014,Bob Barber,1935-09-26,English cricketer,Athlete,None,0,None,0,None,0,False,False,False,False,False,False,False
Q4015,Louise Beaudoin,1945-09-26,Canadian academic and politician,Politics_Government,Moon|Mercury,2,Sun-Mercury|Sun-Jupiter,2,None,0,False,True,True,False,False,False,False
Q4016,Carlene Carter,1955-09-26,American singer-songwriter,Actor_Media,Jupiter|Saturn,2,Sun-Venus,1,Mercury-Venus,1,False,False,False,False,False,True,True
Q4017,Lysette Anthony,1963-09-26,English actress and producer,Actor_Media,None,0,Sun-Venus,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q4018,Marty Casey,1973-09-26,American singer-songwriter and guitarist,Actor_Media,Mercury,1,Sun-Moon,1,None,0,False,False,True,False,False,False,False
Q4019,Asuka,1981-09-26,Japanese professional wrestler,Athlete,None,0,Jupiter-Saturn,1,None,0,False,False,False,False,False,False,False
Q4020,Alma Jodorowsky,1991-09-26,"French actress, fashion model and singer",Actor_Media,Mercury,1,Sun-Mercury,1,None,0,False,False,True,False,False,False,False
Q4021,Ermentrude of Orléans,0830-09-27,Queen of the Franks,Politics_Government,None,0,None,0,None,0,False,False,False,False,False,False,False
Q4022,Guillaume Rondelet,1507-09-27,French physician,Academic_Science,None,0,Mercury-Jupiter|Venus-Saturn,2,None,0,False,False,False,False,False,False,False
Q4023,Giovanni Carlo Maria Clari,1677-09-27,Italian violinist and composer,Other,None,0,Sun-Moon|Mercury-Venus|Mercury-Mars|Venus-Mars,4,None,0,False,False,False,False,False,False,False
Q4024,Samuel Francis Du Pont,1803-09-27,American admiral,Other,None,0,Sun-Venus|Mercury-Mars|Venus-Saturn,3,Mercury-Venus,1,False,False,False,False,False,False,False
Q4025,Gaston Tarry,1843-09-27,French mathematician and academic,Academic_Science,None,0,Sun-Venus,1,Mercury-Venus|Jupiter-Saturn,2,False,False,False,False,False,False,False
Q4026,George Bambridge,1892-09-27,English diplomat,Other,Mercury|Mars,2,Sun-Saturn|Mercury-Saturn,2,None,0,False,False,True,False,True,False,False
Q4027,Albert Ellis,1913-09-27,American psychologist and author,Writer_Journalism,Mercury,1,Moon-Venus,1,None,0,False,False,True,False,False,False,False
Q4028,Robert Edwards,1925-09-27,"English physiologist and academic, Nobel Prize laureate",Academic_Science,Mercury|Saturn,2,Sun-Mercury|Sun-Mars|Mercury-Mars|Venus-Saturn,4,None,0,False,False,True,False,False,False,True
Q4029,Wilford Brimley,1934-09-27,American actor,Actor_Media,Moon,1,Mercury-Jupiter,1,None,0,False,True,False,False,False,False,False
Q4030,"Prince Amedeo, Duke of Aosta",1943-09-27,,Unknown,Mercury|Jupiter,2,Sun-Mercury|Moon-Venus,2,None,0,False,False,True,False,False,True,False
Q4031,Katie Fforde,1952-09-27,English author,Writer_Journalism,Mercury,1,Sun-Mercury,1,None,0,False,False,True,False,False,False,False
Q4032,Marc Maron,1963-09-27,"American comedian, actor, and radio host",Actor_Media,None,0,Sun-Venus,1,Mercury-Sun,1,False,False,False,False,False,False,False
Q4033,Vratislav Lokvenc,1973-09-27,Czech footballer,Athlete,Mercury,1,Moon-Mercury,1,None,0,False,False,True,False,False,False,False
Q4034,Jay Bouwmeester,1983-09-27,Canadian ice hockey player,Athlete,Moon|Saturn,2,Venus-Mars,1,Mercury-Sun,1,False,True,False,False,False,False,True
Q4035,Lachlan Burr,1992-09-27,Australian rugby league player,Athlete,Mercury,1,Sun-Jupiter|Moon-Mercury,2,None,0,False,False,True,False,False,False,False
Q4036,Javanshir,0616-09-28,King of Caucasian Albania,Politics_Government,Mercury,1,Sun-Mercury|Sun-Venus|Sun-Mars|Mercury-Venus|Mercury-Mars|Venus-Mars,6,None,0,False,False,True,False,False,False,False
Q4037,William Jones,1746-09-28,English-Welsh philologist and scholar,Academic_Science,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q4038,Georges Clemenceau,1841-09-28,"French journalist, physician, and politician, 85th Prime Minister of France",Politics_Government,Mercury,1,Mars-Jupiter,1,None,0,False,False,True,False,False,False,False
Q4039,Florent Schmitt,1870-09-28,French composer and critic,Other,Mercury,1,None,0,None,0,False,False,True,False,False,False,False
Q4040,Jack Fournier,1889-09-28,American baseball player and coach,Athlete,None,0,Venus-Mars|Venus-Saturn|Mars-Saturn,3,None,0,False,False,False,False,False,False,False
Q4041,Max Schmeling,1905-09-28,German boxer,Athlete,Mercury,1,Sun-Moon|Moon-Mercury,2,None,0,False,False,True,False,False,False,False
Q4042,Wee Chong Jin,1917-09-28,Singaporean judge,Law,None,0,Mars-Saturn,1,Moon-Saturn|Mercury-Sun,2,False,False,False,False,False,False,False
Q4043,Koko Taylor,1928-09-28,American singer,Actor_Media,None,0,Mercury-Venus,1,None,0,False,False,False,False,False,False,False
Q4044,Ben E. King,1938-09-28,American singer-songwriter and producer,Actor_Media,Mercury,1,None,0,Jupiter-Saturn,1,False,False,True,False,False,False,False
Q4045,Bob Carr,1947-09-28,"Australian journalist and politician, 37th Australian Minister of Foreign Affairs",Politics_Government,None,0,Sun-Venus,1,Moon-Saturn|Mercury-Venus,2,False,False,False,False,False,False,False
Q4046,Bill Cassidy,1957-09-28,American politician and physician,Politics_Government,None,0,Sun-Mars|Sun-Jupiter|Moon-Saturn|Mars-Jupiter,4,Mercury-Sun,1,False,False,False,False,False,False,False
Q4047,Scott Adams,1966-09-28,American football player,Athlete,Mercury|Jupiter,2,Moon-Saturn,1,None,0,False,False,True,False,False,True,False
Q4048,Marco Di Loreto,1974-09-28,Italian footballer and manager,Athlete,None,0,Sun-Mars,1,Mercury-Venus,1,False,False,False,False,False,False,False
Q4049,Stefan Moore,1983-09-28,English footballer,Athlete,Moon|Saturn,2,Venus-Mars,1,Mercury-Sun,1,False,True,False,False,False,False,True
Q4050,Eddie Rosario,1991-09-28,Puerto Rican baseball player,Athlete,Moon|Mercury,2,Sun-Mercury,1,None,0,False,True,True,False,False,False,False
Q4051,Margaret of England,1240-09-29,Queen consort of Scots,Politics_Government,Mercury,1,Mars-Saturn,1,None,0,False,False,True,False,False,False,False
Q4052,"Algernon Percy, 10th Earl of Northumberland",1602-09-29,English military leader,Politics_Government,Mercury,1,Venus-Saturn|Mars-Saturn,2,None,0,False,False,True,False,False,False,False
Q4053,"Charlotte, Princess Royal",1766-09-29,of England,Other,Mars,1,Mercury-Venus|Venus-Jupiter,2,Mercury-Sun,1,False,False,False,False,True,False,False
Q4054,Miguel Ángel Juárez Celman,1844-09-29,"Argentinian lawyer and politician, 10th President of Argentina",Politics_Government,Mercury,1,Sun-Mercury,1,None,0,False,False,True,False,False,False,False
Q4055,Clarence Ashley,1895-09-29,"American singer, guitarist, and banjo player",Athlete,Jupiter|Saturn,2,Sun-Mars|Mercury-Saturn,2,None,0,False,False,False,False,False,True,True
Q4056,Gene Autry,1907-09-29,"American singer, actor, and businessman",Actor_Media,Mercury|Jupiter,2,Sun-Venus,1,None,0,False,False,True,False,False,True,False
Q4057,Vincent DeDomenico,1915-09-29,"American businessman, founded the Napa Valley Wine Train",Business,Moon,1,Sun-Venus,1,Mercury-Venus,1,False,True,False,False,False,False,False
Q4058,Chuck Cooper,1926-09-29,American basketball player,Athlete,Mercury|Saturn,2,Sun-Mercury,1,None,0,False,False,True,False,False,False,True
Q4059,Jerry Lee Lewis,1935-09-29,American singer-songwriter and pianist,Actor_Media,None,0,Moon-Mercury,1,None,0,False,False,False,False,False,False,False
Q4060,Juan Flores,1943-09-29,American academic and professor,Academic_Science,Mercury|Jupiter,2,Sun-Moon,1,None,0,False,False,True,False,False,True,False
Q4061,"Roy Campbell, Jr.",1952-09-29,American trumpet player,Athlete,Mercury,1,Sun-Mercury|Mercury-Saturn,2,None,0,False,False,True,False,False,False,False
Q4062,Rob Deer,1960-09-29,American baseball player,Athlete,None,0,Mercury-Venus,1,None,0,False,False,False,False,False,False,False
Q4063,Erika Eleniak,1969-09-29,American model and actress,Actor_Media,Mercury,1,Sun-Mercury|Sun-Jupiter,2,None,0,False,False,True,False,False,False,False
Q4064,Heath Bell,1977-09-29,American baseball player,Athlete,None,0,None,0,Mercury-Sun,1,False,False,False,False,False,False,False
Q4065,Kevin Durant,1988-09-29,American basketball player,Athlete,Moon,1,None,0,None,0,False,True,False,False,False,False,False
Q4066,Rumi,1207-09-30,Persian mystic and poet,Writer_Journalism,Mercury|Jupiter,2,Sun-Moon,1,None,0,False,False,True,False,False,True,False
Q4067,"John Russell, 4th Duke of Bedford",1710-09-30,"English politician, Lord President of the Council",Politics_Government,None,0,Mars-Saturn,1,None,0,False,False,False,False,False,False,False
Q4068,Ellis H. Roberts,1827-09-30,"American journalist and politician, 20th Treasurer of the United States",Politics_Government,Mercury,1,Sun-Mercury|Sun-Venus|Mercury-Venus,3,None,0,False,False,True,False,False,False,False
Q4069,Bernhard Rust,1883-09-30,German educator and politician,Politics_Government,Mercury|Jupiter,2,Sun-Venus,1,None,0,False,False,True,False,False,True,False
Q4070,Waldo Williams,1904-09-30,Welsh poet and academic,Academic_Science,Moon,1,None,0,Mercury-Sun,1,False,True,False,False,False,False,False
Q4071,Lester Maddox,1915-09-30,"American businessman and politician, 75th Governor of Georgia",Politics_Government,None,0,Sun-Venus,1,Mercury-Venus,1,False,False,False,False,False,False,False
Q4072,Arkady Ostashev,1925-09-30,Russian engineer and scientist in the former Soviet space program,Academic_Science,Mercury|Saturn,2,Sun-Mercury|Sun-Mars|Mercury-Mars|Venus-Saturn,4,None,0,False,False,True,False,False,False,True
Q4073,Alan A'Court,1934-09-30,English footballer and manager,Athlete,None,0,Mercury-Jupiter,1,Mercury-Venus,1,False,False,False,False,False,False,False
Q4074,Samuel F. Pickering Jr.,1941-09-30,American author and educator,Writer_Journalism,None,0,None,0,None,0,False,False,False,False,False,False,False
Q4075,Michel Tognini,1949-09-30,"French pilot, engineer, military officer and astronaut",Politics_Government,Mercury,1,Sun-Mercury|Moon-Jupiter,2,None,0,False,False,True,False,False,False,False
Q4076,Fran Drescher,1957-09-30,"American actress, producer, and screenwriter",Actor_Media,None,0,Sun-Mars|Sun-Jupiter|Mars-Jupiter,3,Mercury-Sun,1,False,False,False,False,False,False,False
Q4077,Omid Djalili,1965-09-30,"English comedian, actor, and producer",Actor_Media,Mercury,1,Sun-Mercury|Venus-Mars,2,None,0,False,False,True,False,False,False,False
Q4078,Rubén Wolkowyski,1973-09-30,Argentine basketball player,Athlete,None,0,Moon-Venus,1,None,0,False,False,False,False,False,False,False
Q4079,Lacey Chabert,1982-09-30,American actress,Actor_Media,Mercury,1,Sun-Mercury,1,None,0,False,False,True,False,False,False,False
Q4080,David Bakhtiari,1991-09-30,American football player,Athlete,Mercury,1,Sun-Mercury|Venus-Jupiter,2,None,0,False,False,True,False,False,False,False
Q4081,Alexander Severus,0208-10-01,Roman emperor,Politics_Government,None,0,Sun-Mercury|Sun-Mars|Moon-Venus|Mercury-Mars,4,Mars-Venus,1,False,False,False,False,False,False,False
Q4082,Anne of Saint Bartholomew,1550-10-01,Spanish Discalced Carmelite nun,Other,Mercury,1,Sun-Mercury|Mars-Jupiter,2,None,0,False,False,True,False,False,False,False
Q4083,"John Bligh, 3rd Earl of Darnley",1719-10-01,British parliamentarian,Other,Mercury|Saturn,2,Sun-Mercury|Venus-Saturn,2,None,0,False,False,True,False,False,False,True
Q4084,Caroline Harrison,1832-10-01,"American educator, 24th First Lady of the United States",Other,Mercury,1,Mercury-Saturn,1,None,0,False,False,True,False,False,False,False
Q4085,Louis Untermeyer,1885-10-01,"American poet, anthologist, and critic",Writer_Journalism,Mercury,1,Moon-Saturn|Mercury-Jupiter,2,None,0,False,False,True,False,False,False,False
Q4086,Vladimir Horowitz,1903-10-01,Russian-born American pianist and composer,Other,Mercury,1,Sun-Mercury|Moon-Saturn,2,None,0,False,False,True,False,False,False,False
Q4087,Kathleen Ollerenshaw,1912-10-01,"English mathematician, astronomer, and politician, Lord Mayor of Manchester",Politics_Government,Moon|Mercury,2,Sun-Mercury|Moon-Saturn,2,None,0,False,True,True,False,False,False,False
Q4088,Jimmy Carter,1924-10-01,"American naval lieutenant, politician, 39th President of the United States, and Nobel Prize laureate",Politics_Government,Saturn,1,None,0,Mercury-Sun,1,False,False,False,False,False,False,True
Q4089,Julie Andrews,1935-10-01,English actress and singer,Actor_Media,None,0,Moon-Jupiter,1,None,0,False,False,False,False,False,False,False
Q4090,Dave Holland,1946-10-01,"English bassist, composer, and bandleader",Other,Mercury,1,Mars-Jupiter,1,None,0,False,False,True,False,False,False,False
